colour	fill	y	x	density	scaled	count	n	showSelectedlegendcolourfill	group	ymin	ymax
#B79F00	#B79F00	4.63642837861479e-18	0.489236790606654	4.63642837861479e-18	7.33440882121923e-17	4.28405982184006e-15	924	CA	2	0	4.63642837861479e-18
#00BA38	#00BA38	4.62398509302511e-18	0.489236790606654	4.62398509302511e-18	6.86769615788542e-17	7.07932117742144e-15	1531	GB	3	0	4.62398509302511e-18
#00BFC4	#00BFC4	0.000182235961502481	0.489236790606654	0.000182235961502481	0.0032681998886617	0.266793447639632	1464	IN	4	0	0.000182235961502481
#619CFF	#619CFF	3.17238897302381e-18	0.489236790606654	3.17238897302381e-18	5.25012103112248e-17	2.05888044349246e-15	649	PH	5	0	3.17238897302381e-18
#F564E3	#F564E3	0	0.489236790606654	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	8.34709908352507e-15	0.587084148727984	8.34709908352507e-15	1.36063683439406e-13	8.13007450735342e-12	974	AU	1	0	8.34709908352507e-15
#B79F00	#B79F00	5.13095980797924e-18	0.587084148727984	5.13095980797924e-18	8.11671265117388e-17	4.74100686257282e-15	924	CA	2	0	5.13095980797924e-18
#00BA38	#00BA38	5.1588771715177e-18	0.587084148727984	5.1588771715177e-18	7.66213562913027e-17	7.8982409495936e-15	1531	GB	3	0	5.1588771715177e-18
#00BFC4	#00BFC4	0.000177423173049791	0.587084148727984	0.000177423173049791	0.00318188786464871	0.259747525344894	1464	IN	4	0	0.000177423173049791
#619CFF	#619CFF	5.58594123887597e-18	0.587084148727984	5.58594123887597e-18	9.24441101838899e-17	3.6252758640305e-15	649	PH	5	0	5.58594123887597e-18
#F564E3	#F564E3	0	0.587084148727984	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	1.34522659253188e-14	0.684931506849315	1.34522659253188e-14	2.19281553278543e-13	1.31025070112605e-11	974	AU	1	0	1.34522659253188e-14
#B79F00	#B79F00	5.78564115301021e-18	0.684931506849315	5.78564115301021e-18	9.15235911003656e-17	5.34593242538144e-15	924	CA	2	0	5.78564115301021e-18
#00BA38	#00BA38	6.92236402938692e-18	0.684931506849315	6.92236402938692e-18	1.02813248511151e-16	1.05981393289914e-14	1531	GB	3	0	6.92236402938692e-18
#00BFC4	#00BFC4	0.000171906233439513	0.684931506849315	0.000171906233439513	0.00308294767045537	0.251670725755447	1464	IN	4	0	0.000171906233439513
#619CFF	#619CFF	7.9005548280025e-18	0.684931506849315	7.9005548280025e-18	1.30749631942189e-16	5.12746008337363e-15	649	PH	5	0	7.9005548280025e-18
#F564E3	#F564E3	0	0.684931506849315	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	2.23589399777864e-14	0.782778864970646	2.23589399777864e-14	3.64466708821364e-13	2.17776075383639e-11	974	AU	1	0	2.23589399777864e-14
#B79F00	#B79F00	4.26912672771374e-18	0.782778864970646	4.26912672771374e-18	6.75337095145667e-17	3.9446730964075e-15	924	CA	2	0	4.26912672771374e-18
#00BA38	#00BA38	8.11589826638632e-18	0.782778864970646	8.11589826638632e-18	1.20540015204473e-16	1.24254402458375e-14	1531	GB	3	0	8.11589826638632e-18
#00BFC4	#00BFC4	0.000165798747733977	0.782778864970646	0.000165798747733977	0.00297341668689829	0.242729366682542	1464	IN	4	0	0.000165798747733977
#619CFF	#619CFF	8.07394890580213e-18	0.782778864970646	8.07394890580213e-18	1.33619204060453e-16	5.23999283986558e-15	649	PH	5	0	8.07394890580213e-18
#F564E3	#F564E3	1.03470868769536e-18	0.782778864970646	1.03470868769536e-18	1.68076724893535e-17	9.05680514339746e-15	8753	US	6	0	1.03470868769536e-18
#F8766D	#F8766D	3.72159436026674e-14	0.880626223091977	3.72159436026674e-14	6.06646491024239e-13	3.62483290689981e-11	974	AU	1	0	3.72159436026674e-14
#B79F00	#B79F00	3.789382908353e-18	0.880626223091977	3.789382908353e-18	5.99445977817632e-17	3.50138980731817e-15	924	CA	2	0	3.789382908353e-18
#00BA38	#00BA38	5.71388883337572e-18	0.880626223091977	5.71388883337572e-18	8.48645737347878e-17	8.74796380389823e-15	1531	GB	3	0	5.71388883337572e-18
#00BFC4	#00BFC4	0.000159167156225762	0.880626223091977	0.000159167156225762	0.00285448644694946	0.233020716714515	1464	IN	4	0	0.000159167156225762
#619CFF	#619CFF	6.23103780808318e-18	0.880626223091977	6.23103780808318e-18	1.03120086849739e-16	4.04394353744599e-15	649	PH	5	0	6.23103780808318e-18
#F564E3	#F564E3	2.00852349755521e-18	0.880626223091977	2.00852349755521e-18	3.2626192797579e-17	1.75806061741007e-14	8753	US	6	0	2.00852349755521e-18
#F8766D	#F8766D	6.10645246432522e-14	0.978473581213307	6.10645246432522e-14	9.95395414298645e-13	5.94768470025277e-11	974	AU	1	0	6.10645246432522e-14
#B79F00	#B79F00	4.45406918350384e-18	0.978473581213307	4.45406918350384e-18	7.04593312828687e-17	4.11555992555755e-15	924	CA	2	0	4.45406918350384e-18
#00BA38	#00BA38	6.3189352815129e-18	0.978473581213307	6.3189352815129e-18	9.38509244336293e-17	9.67428991599624e-15	1531	GB	3	0	6.3189352815129e-18
#00BFC4	#00BFC4	0.000152080778462594	0.978473581213307	0.000152080778462594	0.00272740011982907	0.222646259669237	1464	IN	4	0	0.000152080778462594
#619CFF	#619CFF	5.41202709482318e-18	0.978473581213307	5.41202709482318e-18	8.95659312686767e-17	3.51240558454024e-15	649	PH	5	0	5.41202709482318e-18
#F564E3	#F564E3	0	0.978473581213307	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	9.8651763829835e-14	1.07632093933464	9.8651763829835e-14	1.60809428882604e-12	9.60868179702593e-11	974	AU	1	0	9.8651763829835e-14
#B79F00	#B79F00	6.13050026310424e-18	1.07632093933464	6.13050026310424e-18	9.69789491747356e-17	5.66458224310832e-15	924	CA	2	0	6.13050026310424e-18
#00BA38	#00BA38	5.85308363134855e-18	1.07632093933464	5.85308363134855e-18	8.69319410813599e-17	8.96107103959463e-15	1531	GB	3	0	5.85308363134855e-18
#00BFC4	#00BFC4	0.000144586067553948	1.07632093933464	0.000144586067553948	0.0025929907905439	0.21167400289898	1464	IN	4	0	0.000144586067553948
#619CFF	#619CFF	7.14404501121971e-18	1.07632093933464	7.14404501121971e-18	1.18229830199352e-16	4.63648521228159e-15	649	PH	5	0	7.14404501121971e-18
#F564E3	#F564E3	7.23262826582108e-20	1.07632093933464	7.23262826582108e-20	1.17485866867441e-18	6.3307195210732e-16	8753	US	6	0	7.23262826582108e-20
#F8766D	#F8766D	1.56688511381128e-13	1.17416829745597	1.56688511381128e-13	2.55413477159182e-12	1.52614610085219e-10	974	AU	1	0	1.56688511381128e-13
#B79F00	#B79F00	8.17082733450638e-18	1.17416829745597	8.17082733450638e-18	1.29255071328779e-16	7.5498444570839e-15	924	CA	2	0	8.17082733450638e-18
#00BA38	#00BA38	3.98659649651587e-18	1.17416829745597	3.98659649651587e-18	5.92102545560972e-17	6.1034792361658e-15	1531	GB	3	0	3.98659649651587e-18
#00BFC4	#00BFC4	0.000136768731067977	1.17416829745597	0.000136768731067977	0.00245279552928789	0.200229422283519	1464	IN	4	0	0.000136768731067977
#619CFF	#619CFF	1.29447708438532e-17	1.17416829745597	1.29447708438532e-17	2.14228501701026e-16	8.40115627766073e-15	649	PH	5	0	1.29447708438532e-17
#F564E3	#F564E3	4.78032806346861e-18	1.17416829745597	4.78032806346861e-18	7.7651023363304e-17	4.18422115395407e-14	8753	US	6	0	4.78032806346861e-18
#F8766D	#F8766D	2.45973848778613e-13	1.2720156555773	2.45973848778613e-13	4.00954961234887e-12	2.39578528710369e-10	974	AU	1	0	2.45973848778613e-13
#B79F00	#B79F00	8.97368791260452e-18	1.2720156555773	8.97368791260452e-18	1.41955596874202e-16	8.29168763124658e-15	924	CA	2	0	8.97368791260452e-18
#00BA38	#00BA38	4.53385793813509e-18	1.2720156555773	4.53385793813509e-18	6.73383631558338e-17	6.94133650328482e-15	1531	GB	3	0	4.53385793813509e-18
#00BFC4	#00BFC4	0.000128774838216133	1.2720156555773	0.000128774838216133	0.00230943392539274	0.188526363148419	1464	IN	4	0	0.000128774838216133
#619CFF	#619CFF	1.94222895277293e-17	1.2720156555773	1.94222895277293e-17	3.21427705080212e-16	1.26050659034963e-14	649	PH	5	0	1.94222895277293e-17
#F564E3	#F564E3	2.07790380281757e-18	1.2720156555773	2.07790380281757e-18	3.37531973950358e-17	1.81878919860622e-14	8753	US	6	0	2.07790380281757e-18
#F8766D	#F8766D	3.99940776118837e-13	1.36986301369863	3.99940776118837e-13	6.51932061807546e-12	3.89542315939747e-10	974	AU	1	0	3.99940776118837e-13
#B79F00	#B79F00	7.61635277105553e-18	1.36986301369863	7.61635277105553e-18	1.20483787061619e-16	7.03750996045531e-15	924	CA	2	0	7.61635277105553e-18
#00BA38	#00BA38	7.04596333220052e-18	1.36986301369863	7.04596333220052e-18	1.04648986386541e-16	1.0787369861599e-14	1531	GB	3	0	7.04596333220052e-18
#00BFC4	#00BFC4	0.000120674971137456	1.36986301369863	0.000120674971137456	0.00216417179125382	0.176668157745235	1464	IN	4	0	0.000120674971137456
#619CFF	#619CFF	1.93654921580719e-17	1.36986301369863	1.93654921580719e-17	3.2048774132581e-16	1.25682044105887e-14	649	PH	5	0	1.93654921580719e-17
#F564E3	#F564E3	3.84660734610176e-19	1.36986301369863	3.84660734610176e-19	6.24837862455976e-18	3.36693541004287e-15	8753	US	6	0	3.84660734610176e-19
#F8766D	#F8766D	6.41927443215014e-13	1.46771037181996	6.41927443215014e-13	1.04638763180692e-11	6.25237329691424e-10	974	AU	1	0	6.41927443215014e-13
#B79F00	#B79F00	8.87681877414394e-18	1.46771037181996	8.87681877414394e-18	1.40423215037126e-16	8.202180547309e-15	924	CA	2	0	8.87681877414394e-18
#00BA38	#00BA38	9.00556889585715e-18	1.46771037181996	9.00556889585715e-18	1.33753698728273e-16	1.37875259795573e-14	1531	GB	3	0	9.00556889585715e-18
#00BFC4	#00BFC4	0.000112537357708124	1.46771037181996	0.000112537357708124	0.00201823271817272	0.164754691684693	1464	IN	4	0	0.000112537357708124
#619CFF	#619CFF	2.86678053179865e-17	1.46771037181996	2.86678053179865e-17	4.74435666294179e-16	1.86054056513732e-14	649	PH	5	0	2.86678053179865e-17
#F564E3	#F564E3	0	1.46771037181996	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	1.01628863157499e-12	1.56555772994129	1.01628863157499e-12	1.65662313656507e-11	9.89865127154042e-10	974	AU	1	0	1.01628863157499e-12
#B79F00	#B79F00	8.71469922349722e-18	1.56555772994129	8.71469922349722e-18	1.37858630910603e-16	8.05238208251143e-15	924	CA	2	0	8.71469922349722e-18
#00BA38	#00BA38	5.82915542899241e-18	1.56555772994129	5.82915542899241e-18	8.65765514767648e-17	8.92443696178738e-15	1531	GB	3	0	5.82915542899241e-18
#00BFC4	#00BFC4	0.000104427568451726	1.56555772994129	0.000104427568451726	0.00187279264077906	0.152881960213327	1464	IN	4	0	0.000104427568451726
#619CFF	#619CFF	4.38307962699769e-17	1.56555772994129	4.38307962699769e-17	7.25374433162623e-16	2.8446186779215e-14	649	PH	5	0	4.38307962699769e-17
#F564E3	#F564E3	0	1.56555772994129	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	1.58550665709473e-12	1.66340508806262	1.58550665709473e-12	2.58448921862927e-11	1.54428348401027e-09	974	AU	1	0	1.58550665709473e-12
#B79F00	#B79F00	7.66689773200744e-18	1.66340508806262	7.66689773200744e-18	1.21283362461476e-16	7.08421350437488e-15	924	CA	2	0	7.66689773200744e-18
#00BA38	#00BA38	5.86889412083392e-18	1.66340508806262	5.86889412083392e-18	8.71667637196438e-17	8.98527689899673e-15	1531	GB	3	0	5.86889412083392e-18
#00BFC4	#00BFC4	9.64554215802842e-05	1.66340508806262	9.64554215802842e-05	0.00172982102692838	0.141210737193536	1464	IN	4	0	9.64554215802842e-05
#619CFF	#619CFF	7.09155285115236e-17	1.66340508806262	7.09155285115236e-17	1.17361115184005e-15	4.60241780039788e-14	649	PH	5	0	7.09155285115236e-17
#F564E3	#F564E3	1.68150826497451e-18	1.66340508806262	1.68150826497451e-18	2.73142001627357e-17	1.47182418433219e-14	8753	US	6	0	1.68150826497451e-18
#F8766D	#F8766D	2.43444897429182e-12	1.76125244618395	2.43444897429182e-12	3.9683258970917e-11	2.37115330096024e-09	974	AU	1	0	2.43444897429182e-12
#B79F00	#B79F00	8.65783711305148e-18	1.76125244618395	8.65783711305148e-18	1.36959123940173e-16	7.99984149245957e-15	924	CA	2	0	8.65783711305148e-18
#00BA38	#00BA38	7.24978507818504e-18	1.76125244618395	7.24978507818504e-18	1.07676214618532e-16	1.10994209547013e-14	1531	GB	3	0	7.24978507818504e-18
#00BFC4	#00BFC4	8.8673790924018e-05	1.76125244618395	8.8673790924018e-05	0.00159026611013404	0.129818429912762	1464	IN	4	0	8.8673790924018e-05
#619CFF	#619CFF	1.12679545445764e-16	1.76125244618395	1.12679545445764e-16	1.86478157739355e-15	7.31290249943008e-14	649	PH	5	0	1.12679545445764e-16
#F564E3	#F564E3	5.46968909281962e-18	1.76125244618395	5.46968909281962e-18	8.88489136932504e-17	4.78761886294501e-14	8753	US	6	0	5.46968909281962e-18
#F8766D	#F8766D	3.76633576876973e-12	1.85909980430528	3.76633576876973e-12	6.1393966052213e-11	3.66841103878172e-09	974	AU	1	0	3.76633576876973e-12
#B79F00	#B79F00	7.49814961135418e-18	1.85909980430528	7.49814961135418e-18	1.18613920374563e-16	6.92829024089126e-15	924	CA	2	0	7.49814961135418e-18
#00BA38	#00BA38	4.5733039023031e-18	1.85909980430528	4.5733039023031e-18	6.79242277101322e-17	7.00172827442605e-15	1531	GB	3	0	4.5733039023031e-18
#00BFC4	#00BFC4	8.11237796442695e-05	1.85909980430528	8.11237796442695e-05	0.00145486503001554	0.118765213399211	1464	IN	4	0	8.11237796442695e-05
#619CFF	#619CFF	1.72153775107341e-16	1.85909980430528	1.72153775107341e-16	2.84904582308103e-15	1.11727800044664e-13	649	PH	5	0	1.72153775107341e-16
#F564E3	#F564E3	2.10022848536756e-18	1.85909980430528	2.10022848536756e-18	3.41158366162883e-17	1.83832999324223e-14	8753	US	6	0	2.10022848536756e-18
#F8766D	#F8766D	5.90556278295845e-12	1.95694716242661	5.90556278295845e-12	9.62648959825999e-11	5.75201815060153e-09	974	AU	1	0	5.90556278295845e-12
#B79F00	#B79F00	1.02362713788094e-17	1.95694716242661	1.02362713788094e-17	1.61928521194076e-16	9.45831475401991e-15	924	CA	2	0	1.02362713788094e-17
#00BA38	#00BA38	6.16468288496897e-18	1.95694716242661	6.16468288496897e-18	9.15599166345615e-17	9.43812949688749e-15	1531	GB	3	0	6.16468288496897e-18
#00BFC4	#00BFC4	7.38453191932439e-05	1.95694716242661	7.38453191932439e-05	0.00132433391288833	0.108109547298909	1464	IN	4	0	7.38453191932439e-05
#619CFF	#619CFF	2.74654735209042e-16	1.95694716242661	2.74654735209042e-16	4.54537767556269e-15	1.78250923150668e-13	649	PH	5	0	2.74654735209042e-16
#F564E3	#F564E3	1.98005543625986e-19	1.95694716242661	1.98005543625986e-19	3.2163761336097e-18	1.73314252335825e-15	8753	US	6	0	1.98005543625986e-19
#F8766D	#F8766D	9.14603295961716e-12	2.05479452054795	9.14603295961716e-12	1.49086876876772e-10	8.90823610266711e-09	974	AU	1	0	9.14603295961716e-12
#B79F00	#B79F00	1.12153689522561e-17	2.05479452054795	1.12153689522561e-17	1.77416956026034e-16	1.03630009118847e-14	924	CA	2	0	1.12153689522561e-17
#00BA38	#00BA38	4.37038075600962e-18	2.05479452054795	4.37038075600962e-18	6.49103457790509e-17	6.69105293745072e-15	1531	GB	3	0	4.37038075600962e-18
#00BFC4	#00BFC4	6.68734368499499e-05	2.05479452054795	6.68734368499499e-05	0.00119930093415978	0.0979027115483266	1464	IN	4	0	6.68734368499499e-05
#619CFF	#619CFF	4.57424333846568e-16	2.05479452054795	4.57424333846568e-16	7.57010926370104e-15	2.96868392666423e-13	649	PH	5	0	4.57424333846568e-16
#F564E3	#F564E3	0	2.05479452054795	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	1.39817317680393e-11	2.15264187866928	1.39817317680393e-11	2.27912225095785e-10	1.36182067420703e-08	974	AU	1	0	1.39817317680393e-11
#B79F00	#B79F00	1.3840092467485e-17	2.15264187866928	1.3840092467485e-17	2.18937699433069e-16	1.27882454399561e-14	924	CA	2	0	1.3840092467485e-17
#00BA38	#00BA38	4.84521622312322e-18	2.15264187866928	4.84521622312322e-18	7.19627597629169e-17	7.41802603760165e-15	1531	GB	3	0	4.84521622312322e-18
#00BFC4	#00BFC4	6.02856316444764e-05	2.15264187866928	6.02856316444764e-05	0.00108115595299612	0.0882581647275135	1464	IN	4	0	6.02856316444764e-05
#619CFF	#619CFF	7.58094155156148e-16	2.15264187866928	7.58094155156148e-16	1.25460216303886e-14	4.9200310669634e-13	649	PH	5	0	7.58094155156148e-16
#F564E3	#F564E3	4.67361698337998e-19	2.15264187866928	4.67361698337998e-19	7.59176225458142e-18	4.09081694555249e-15	8753	US	6	0	4.67361698337998e-19
#F8766D	#F8766D	2.10819374385316e-11	2.25048923679061	2.10819374385316e-11	3.43650654343777e-10	2.05338070651298e-08	974	AU	1	0	2.10819374385316e-11
#B79F00	#B79F00	1.96166233070759e-17	2.25048923679061	1.96166233070759e-17	3.10317173645067e-16	1.81257599357381e-14	924	CA	2	0	1.96166233070759e-17
#00BA38	#00BA38	7.77570609787837e-18	2.25048923679061	7.77570609787837e-18	1.15487368187663e-16	1.19046060358518e-14	1531	GB	3	0	7.77570609787837e-18
#00BFC4	#00BFC4	5.4126597324203e-05	2.25048923679061	5.4126597324203e-05	0.000970700502195823	0.0792413384826332	1464	IN	4	0	5.4126597324203e-05
#619CFF	#619CFF	1.22731262266193e-15	2.25048923679061	1.22731262266193e-15	2.03113170131144e-14	7.96525892107596e-13	649	PH	5	0	1.22731262266193e-15
#F564E3	#F564E3	3.23878669827149e-19	2.25048923679061	3.23878669827149e-19	5.26104272002104e-18	2.83490999699704e-15	8753	US	6	0	3.23878669827149e-19
#F8766D	#F8766D	3.13229014963021e-11	2.34833659491194	3.13229014963021e-11	5.10585691022694e-10	3.05085060573982e-08	974	AU	1	0	3.13229014963021e-11
#B79F00	#B79F00	2.56490359902856e-17	2.34833659491194	2.56490359902856e-17	4.05744466345287e-16	2.36997092550239e-14	924	CA	2	0	2.56490359902856e-17
#00BA38	#00BA38	8.64108185348165e-18	2.34833659491194	8.64108185348165e-18	1.2834021617986e-16	1.32294963176804e-14	1531	GB	3	0	8.64108185348165e-18
#00BFC4	#00BFC4	4.83519525311516e-05	2.34833659491194	4.83519525311516e-05	0.000867138651317919	0.0707872585056059	1464	IN	4	0	4.83519525311516e-05
#619CFF	#619CFF	1.94006091657404e-15	2.34833659491194	1.94006091657404e-15	3.21068907576475e-14	1.25909953485655e-12	649	PH	5	0	1.94006091657404e-15
#F564E3	#F564E3	0	2.34833659491194	0	0	0	8753	US	6	0	0
#F8766D	#F8766D	4.75976237772924e-11	2.44618395303327	4.75976237772924e-11	7.75875301023317e-10	4.63600855590828e-08	974	AU	1	0	4.75976237772924e-11
#B79F00	#B79F00	4.20630744758474e-17	2.44618395303327	4.20630744758474e-17	6.65399655273934e-16	3.8866280815683e-14	924	CA	2	0	4.20630744758474e-17
#00BA38	#00BA38	6.18573020007916e-18	2.44618395303327	6.18573020007916e-18	9.1872518345441e-17	9.4703529363212e-15	1531	GB	3	0	6.18573020007916e-18
#00BFC4	#00BFC4	4.29683851887244e-05	2.44618395303327	4.29683851887244e-05	0.000770590340852402	0.0629057159162925	1464	IN	4	0	4.29683851887244e-05
#619CFF	#619CFF	3.09003744155066e-15	2.44618395303327	3.09003744155066e-15	5.11383398971335e-14	2.00543429956638e-12	649	PH	5	0	3.09003744155066e-15
#F564E3	#F564E3	6.3949178519781e-19	2.44618395303327	6.3949178519781e-19	1.03878208553337e-17	5.59747159583643e-15	8753	US	6	0	6.3949178519781e-19
#F8766D	#F8766D	7.20130778054599e-11	2.5440313111546	7.20130778054599e-11	1.17386465932323e-09	7.01407377825179e-08	974	AU	1	0	7.20130778054599e-11
#B79F00	#B79F00	6.48735185460238e-17	2.5440313111546	6.48735185460238e-17	1.02624017418693e-15	5.9943131136526e-14	924	CA	2	0	6.48735185460238e-17
#00BA38	#00BA38	1.03646143776059e-17	2.5440313111546	1.03646143776059e-17	1.53938693371695e-16	1.58682246121147e-14	1531	GB	3	0	1.03646143776059e-17
#00BFC4	#00BFC4	3.79786865583279e-05	2.5440313111546	3.79786865583279e-05	0.00068110562897738	0.0556007971213921	1464	IN	4	0	3.79786865583279e-05
#619CFF	#619CFF	5.06097948230659e-15	2.5440313111546	5.06097948230659e-15	8.37562954734736e-14	3.28457568401698e-12	649	PH	5	0	5.06097948230659e-15
#F564E3	#F564E3	3.30700100997455e-18	2.5440313111546	3.30700100997455e-18	5.37184915509073e-17	2.89461798403072e-14	8753	US	6	0	3.30700100997455e-18
#F8766D	#F8766D	1.07684681494818e-10	2.64187866927593	1.07684681494818e-10	1.7553373055201e-09	1.04884879775953e-07	974	AU	1	0	1.07684681494818e-10
#B79F00	#B79F00	1.11810276228401e-16	2.64187866927593	1.11810276228401e-16	1.7687370736816e-15	1.03312695235043e-13	924	CA	2	0	1.11810276228401e-16
#00BA38	#00BA38	6.72717670294106e-18	2.64187866927593	6.72717670294106e-18	9.99142615444279e-17	1.02993075322028e-14	1531	GB	3	0	6.72717670294106e-18
#00BFC4	#00BFC4	3.33821130374459e-05	2.64187866927593	3.33821130374459e-05	0.000598671180006301	0.0488714134868209	1464	IN	4	0	3.33821130374459e-05
#619CFF	#619CFF	8.16811409829379e-15	2.64187866927593	8.16811409829379e-15	1.35177583760118e-13	5.30110604979267e-12	649	PH	5	0	8.16811409829379e-15
#F564E3	#F564E3	8.53564094603304e-18	2.64187866927593	8.53564094603304e-18	1.38651834292782e-16	7.47124652006272e-14	8753	US	6	0	8.53564094603304e-18
#F8766D	#F8766D	1.59077360658123e-10	2.73972602739726	1.59077360658123e-10	2.59307472289192e-09	1.54941349281012e-07	974	AU	1	0	1.59077360658123e-10
#B79F00	#B79F00	1.91164925952447e-16	2.73972602739726	1.91164925952447e-16	3.02405559779669e-15	1.76636391580061e-13	924	CA	2	0	1.91164925952447e-16
#00BA38	#00BA38	7.26424942097587e-18	2.73972602739726	7.26424942097587e-18	1.07891043839242e-16	1.11215658635141e-14	1531	GB	3	0	7.26424942097587e-18
#00BFC4	#00BFC4	2.9280738431794e-05	2.73972602739726	2.9280738431794e-05	0.000525117574455351	0.0428670010641464	1464	IN	4	0	2.9280738431794e-05
#619CFF	#619CFF	1.29776053108529e-14	2.73972602739726	1.29776053108529e-14	2.14771893218292e-13	8.42246584674354e-12	649	PH	5	0	1.29776053108529e-14
#F564E3	#F564E3	4.16052818002742e-18	2.73972602739726	4.16052818002742e-18	6.75830751826213e-17	3.641710315978e-14	8753	US	6	0	4.16052818002742e-18
#F8766D	#F8766D	2.3202185705618e-10	2.83757338551859	2.3202185705618e-10	3.78212217126132e-09	2.2598928877272e-07	974	AU	1	0	2.3202185705618e-10
#B79F00	#B79F00	3.15907061460902e-16	2.83757338551859	3.15907061460902e-16	4.99736294633872e-15	2.91898124789873e-13	924	CA	2	0	3.15907061460902e-16
#00BA38	#00BA38	1.00886777642611e-17	2.83757338551859	1.00886777642611e-17	1.4984039119043e-16	1.54457656570837e-14	1531	GB	3	0	1.00886777642611e-17
#00BFC4	#00BFC4	2.55478291484937e-05	2.83757338551859	2.55478291484937e-05	0.000458171985870739	0.0374020218733947	1464	IN	4	0	2.55478291484937e-05
#619CFF	#619CFF	2.02694905542935e-14	2.83757338551859	2.02694905542935e-14	3.3544839410976e-13	1.31548993697365e-11	649	PH	5	0	2.02694905542935e-14
#F564E3	#F564E3	4.31765875887458e-18	2.83757338551859	4.31765875887458e-18	7.01354837385097e-17	3.77924671164292e-14	8753	US	6	0	4.31765875887458e-18
#F8766D	#F8766D	3.36373743727511e-10	2.93542074363992	3.36373743727511e-10	5.48313253812959e-09	3.27628026390596e-07	974	AU	1	0	3.36373743727511e-10
#B79F00	#B79F00	5.27862254078809e-16	2.93542074363992	5.27862254078809e-16	8.35030169033039e-15	4.8774472276882e-13	924	CA	2	0	5.27862254078809e-16
#00BA38	#00BA38	8.34374167482574e-18	2.93542074363992	8.34374167482574e-18	1.23924021141471e-16	1.27742685041582e-14	1531	GB	3	0	8.34374167482574e-18
#00BFC4	#00BFC4	2.21689366741777e-05	2.93542074363992	2.21689366741777e-05	0.000397575296187134	0.0324553232909962	1464	IN	4	0	2.21689366741777e-05
#619CFF	#619CFF	3.12960664403026e-14	2.93542074363992	3.12960664403026e-14	5.17931874076041e-13	2.03111471197564e-11	649	PH	5	0	3.12960664403026e-14
#F564E3	#F564E3	9.09774461635867e-18	2.93542074363992	9.09774461635867e-18	1.47782572739504e-16	7.96325586269874e-14	8753	US	6	0	9.09774461635867e-18
#F8766D	#F8766D	4.96648111294713e-10	3.03326810176125	4.96648111294713e-10	8.09571932952841e-09	4.83735260401051e-07	974	AU	1	0	4.96648111294713e-10
#B79F00	#B79F00	9.25543087020911e-16	3.03326810176125	9.25543087020911e-16	1.46412514710144e-14	8.55201812407322e-13	924	CA	2	0	9.25543087020911e-16
#00BA38	#00BA38	1.91145949433903e-18	3.03326810176125	1.91145949433903e-18	2.83896309376673e-17	2.92644448583306e-15	1531	GB	3	0	1.91145949433903e-18
#00BFC4	#00BFC4	1.91280786306787e-05	3.03326810176125	1.91280786306787e-05	0.000343040879174912	0.0280035071153136	1464	IN	4	0	1.91280786306787e-05
#619CFF	#619CFF	5.01109828571964e-14	3.03326810176125	5.01109828571964e-14	8.29307903998977e-13	3.25220278743204e-11	649	PH	5	0	5.01109828571964e-14
#F564E3	#F564E3	1.13362429793889e-17	3.03326810176125	1.13362429793889e-17	1.84144447150326e-16	9.92261347985906e-14	8753	US	6	0	1.13362429793889e-17
#F8766D	#F8766D	7.25483245253963e-10	3.13111545988258	7.25483245253963e-10	1.18258956357256e-08	7.0662068087736e-07	974	AU	1	0	7.25483245253963e-10
#B79F00	#B79F00	1.59668189655962e-15	3.13111545988258	1.59668189655962e-15	2.52580582088204e-14	1.47533407242109e-12	924	CA	2	0	1.59668189655962e-15
#00BA38	#00BA38	2.86011792111273e-18	3.13111545988258	2.86011792111273e-18	4.2479420808588e-17	4.37884053722359e-15	1531	GB	3	0	2.86011792111273e-18
#00BFC4	#00BFC4	1.64078961713925e-05	3.13111545988258	1.64078961713925e-05	0.000294257423169398	0.0240211599949186	1464	IN	4	0	1.64078961713925e-05
#619CFF	#619CFF	7.9219359500506e-14	3.13111545988258	7.9219359500506e-14	1.31103477197258e-12	5.14133643158284e-11	649	PH	5	0	7.9219359500506e-14
#F564E3	#F564E3	1.61544856642896e-17	3.13111545988258	1.61544856642896e-17	2.62411350661509e-16	1.41400213019527e-13	8753	US	6	0	1.61544856642896e-17
#F8766D	#F8766D	1.04819061086686e-09	3.22896281800391	1.04819061086686e-09	1.70862564387957e-08	1.02093765498432e-06	974	AU	1	0	1.04819061086686e-09
#B79F00	#B79F00	2.71261576276212e-15	3.22896281800391	2.71261576276212e-15	4.29111189784516e-14	2.5064569647922e-12	924	CA	2	0	2.71261576276212e-15
#00BA38	#00BA38	7.9525306656435e-18	3.22896281800391	7.9525306656435e-18	1.18113625366762e-16	1.21753244491002e-14	1531	GB	3	0	7.9525306656435e-18
#00BFC4	#00BFC4	1.40338560242085e-05	3.22896281800391	1.40338560242085e-05	0.000251681645695315	0.0205455652194412	1464	IN	4	0	1.40338560242085e-05
